Czas startu pomiaru,Częstotliwość [Hz],Czas trwania [s],Zakres [g],Skala divisor,Czas próbkowania [s]
2025-04-08 00:39:39.394536,50,10,16,1365,0.005
Minimalne przemieszczenie [mm],Maksymalne przemieszczenie [mm]
-258.84249084249024,227.60439560439622
Czas [UTC],Numer próbki,Droga [mm],Wartość sygnału audio
2025-04-08 00:40:00.738766,1703,0.0,-0.04210035051320232
2025-04-08 00:40:00.744943,1704,0.0,-0.04145311766902948
2025-04-08 00:40:00.751078,1705,22.476190476191093,-0.04080378115332894
2025-04-08 00:40:00.757187,1706,19.545787545788173,-0.040152373918766644
2025-04-08 00:40:00.763313,1707,0.0,-0.03949892902309387
2025-04-08 00:40:00.769430,1708,0.0,-0.03884347962746934
2025-04-08 00:40:00.775547,1709,0.0,-0.03818605899477706
2025-04-08 00:40:00.781659,1710,-15.619047619046977,-0.037526700487937485
2025-04-08 00:40:00.787777,1711,-12.688644688644057,-0.03686543756821436
2025-04-08 00:40:00.793891,1712,0.0,-0.03620230379351748
2025-04-08 00:40:00.800006,1713,0.0,-0.035537332816698845
2025-04-08 00:40:00.806119,1714,0.0,-0.03487055838384569
2025-04-08 00:40:00.812236,1715,0.0,-0.03420201433256689
2025-04-08 00:40:00.818346,1716,0.0,-0.03353173459027646
2025-04-08 00:40:00.824451,1717,0.0,-0.03285975317247166
2025-04-08 00:40:00.830541,1718,0.0,-0.032186104181006696
2025-04-08 00:40:00.836628,1719,0.0,-0.031510821802362
2025-04-08 00:40:00.842742,1720,0.0,-0.030833940305909982
2025-04-08 00:40:00.848825,1721,0.0,-0.030155494042174925
2025-04-08 00:40:00.854904,1722,0.0,-0.02947551744109041
2025-04-08 00:40:00.860986,1723,0.0,-0.028794045010251897
2025-04-08 00:40:00.867062,1724,0.0,-0.028111111333165364
2025-04-08 00:40:00.873140,1725,0.0,-0.027426751067492927
2025-04-08 00:40:00.879217,1726,0.0,-0.026740998943293005
2025-04-08 00:40:00.885293,1727,0.0,-0.02605388976125871
2025-04-08 00:40:00.891371,1728,0.0,-0.02536545839095086
2025-04-08 00:40:00.897446,1729,0.0,-0.02467573976902951
2025-04-08 00:40:00.903522,1730,0.0,-0.02398476889748006
2025-04-08 00:40:00.909598,1731,0.0,-0.023292580841837874
2025-04-08 00:40:00.915679,1732,0.0,-0.022599210729407706
2025-04-08 00:40:00.921821,1733,0.0,-0.02190469374748174
2025-04-08 00:40:00.927964,1734,0.0,-0.02120906514155375
2025-04-08 00:40:00.934107,1735,0.0,-0.020512360213530253
2025-04-08 00:40:00.940221,1736,0.0,-0.019814614319939708
2025-04-08 00:40:00.946333,1737,0.0,-0.019115862870137206
2025-04-08 00:40:00.952445,1738,0.0,-0.018416141324508164
2025-04-08 00:40:00.958556,1739,0.0,-0.017715485192668655
2025-04-08 00:40:00.964665,1740,0.0,-0.017013930031663304
2025-04-08 00:40:00.970775,1741,0.0,-0.0163115114441607
2025-04-08 00:40:00.976880,1742,0.0,-0.015608265076647294
2025-04-08 00:40:00.982992,1743,0.0,-0.014904226617617375
2025-04-08 00:40:00.989098,1744,0.0,-0.014199431795762633
2025-04-08 00:40:00.995256,1745,0.0,-0.013493916378158985
2025-04-08 00:40:01.001370,1746,0.0,-0.012787716168450423
2025-04-08 00:40:01.007487,1747,0.0,-0.012080867005034666
2025-04-08 00:40:01.013598,1748,0.0,-0.011373404759240915
2025-04-08 00:40:01.019727,1749,0.0,-0.010665365333512082
2025-04-08 00:40:01.025861,1750,0.0,-0.009956784659581754
2025-04-08 00:40:01.031990,1751,0.0,-0.009247698696650718
2025-04-08 00:40:01.038126,1752,0.0,-0.008538143429562805
2025-04-08 00:40:01.044247,1753,0.0,-0.007828154866977657
2025-04-08 00:40:01.050382,1754,0.0,-0.00711776903954407
2025-04-08 00:40:01.056501,1755,0.0,-0.006407021998071316
2025-04-08 00:40:01.062610,1756,0.0,-0.005695949811699634
2025-04-08 00:40:01.068724,1757,0.0,-0.004984588566069608
2025-04-08 00:40:01.074837,1758,10.754578754579358,-0.0042729743614915916
2025-04-08 00:40:01.081139,1759,10.754578754579358,-0.003561143311112624
2025-04-08 00:40:01.087409,1760,0.0,-0.0028491315390844554
2025-04-08 00:40:01.093563,1761,0.0,-0.0021369751787301363
2025-04-08 00:40:01.099726,1762,0.0,-0.0014247103707101397
2025-04-08 00:40:01.105844,1763,0.0,-0.000712373261188995
2025-04-08 00:40:01.111961,1764,0.0,-4.898587196589413e-17
2025-04-08 00:40:01.118073,1765,0.0,0.0007123732611890747
2025-04-08 00:40:01.124189,1766,0.0,0.0014247103707102195
2025-04-08 00:40:01.130271,1767,0.0,0.0021369751787300383
2025-04-08 00:40:01.136349,1768,0.0,0.0028491315390845352
2025-04-08 00:40:01.142428,1769,0.0,0.003561143311112704
2025-04-08 00:40:01.148507,1770,0.0,0.004272974361491671
2025-04-08 00:40:01.154582,1771,0.0,0.0049845885660696875
2025-04-08 00:40:01.160842,1772,0.0,0.005695949811699536
2025-04-08 00:40:01.166997,1773,0.0,0.006407021998071395
2025-04-08 00:40:01.173198,1774,0.0,0.007117769039544149
2025-04-08 00:40:01.179338,1775,0.0,0.007828154866977736
2025-04-08 00:40:01.185423,1776,0.0,0.008538143429562883
2025-04-08 00:40:01.191507,1777,0.0,0.009247698696650796
2025-04-08 00:40:01.197590,1778,0.0,0.009956784659581656
2025-04-08 00:40:01.203769,1779,0.0,0.01066536533351216
2025-04-08 00:40:01.209890,1780,0.0,0.011373404759240993
2025-04-08 00:40:01.216036,1781,10.754578754579358,0.012080867005034569
2025-04-08 00:40:01.222173,1782,0.0,0.012787716168450503
2025-04-08 00:40:01.228287,1783,0.0,0.013493916378158714
2025-04-08 00:40:01.234400,1784,0.0,0.014199431795762711
2025-04-08 00:40:01.240515,1785,0.0,0.014904226617617457
2025-04-08 00:40:01.246833,1786,0.0,0.015608265076647372
2025-04-08 00:40:01.253076,1787,0.0,0.016311511444160775
2025-04-08 00:40:01.259249,1788,0.0,0.017013930031663207
2025-04-08 00:40:01.265420,1789,0.0,0.017715485192668558
2025-04-08 00:40:01.271517,1790,0.0,0.018416141324508244
2025-04-08 00:40:01.277607,1791,0.0,0.019115862870137282
2025-04-08 00:40:01.283690,1792,0.0,0.019814614319939788
2025-04-08 00:40:01.289748,1793,0.0,0.02051236021353033
2025-04-08 00:40:01.295844,1794,0.0,0.021209065141553653
2025-04-08 00:40:01.301975,1795,0.0,0.021904693747481815
2025-04-08 00:40:01.308092,1796,0.0,0.022599210729407782
2025-04-08 00:40:01.314172,1797,0.0,0.023292580841837954
2025-04-08 00:40:01.320294,1798,0.0,0.023984768897480135
2025-04-08 00:40:01.326380,1799,0.0,0.02467573976902924
2025-04-08 00:40:01.332461,1800,0.0,0.025365458390950592
2025-04-08 00:40:01.338541,1801,0.0,0.02605388976125861
2025-04-08 00:40:01.344634,1802,0.0,0.026740998943293084
2025-04-08 00:40:01.350744,1803,0.0,0.027426751067493
2025-04-08 00:40:01.356827,1804,0.0,0.02811111133316544
2025-04-08 00:40:01.362904,1805,0.0,0.028794045010251807
2025-04-08 00:40:01.368980,1806,0.0,0.02947551744109049
2025-04-08 00:40:01.375053,1807,0.0,0.030155494042175005
2025-04-08 00:40:01.381130,1808,0.0,0.03083394030591006
2025-04-08 00:40:01.387206,1809,0.0,0.031510821802362074
2025-04-08 00:40:01.393285,1810,19.545787545788173,0.0321861041810066
2025-04-08 00:40:01.399363,1811,0.0,0.03285975317247156
2025-04-08 00:40:01.405455,1812,0.0,0.033531734590276537
2025-04-08 00:40:01.411531,1813,0.0,0.034202014332566956
2025-04-08 00:40:01.417622,1814,0.0,0.03487055838384576
2025-04-08 00:40:01.423737,1815,0.0,0.03553733281669892
2025-04-08 00:40:01.429851,1816,0.0,0.03620230379351722
2025-04-08 00:40:01.435948,1817,0.0,0.036865437568214435
2025-04-08 00:40:01.442041,1818,0.0,0.037526700487937395
2025-04-08 00:40:01.448120,1819,0.0,0.03818605899477714
2025-04-08 00:40:01.454207,1820,0.0,0.03884347962746941
2025-04-08 00:40:01.460301,1821,0.0,0.03949892902309378
2025-04-08 00:40:01.466409,1822,0.0,0.040152373918766554
2025-04-08 00:40:01.472489,1823,0.0,0.040803781153329007
2025-04-08 00:40:01.478566,1824,0.0,0.04145311766902956
2025-04-08 00:40:01.484658,1825,0.0,0.0421003505132024
2025-04-08 00:40:01.490751,1826,0.0,0.042745446839939125
2025-04-08 00:40:01.496828,1827,0.0,0.04338837391175577
2025-04-08 00:40:01.502903,1828,0.0,0.044029099101254326
2025-04-08 00:40:01.509012,1829,0.0,0.04466758989277789
2025-04-08 00:40:01.515101,1830,0.0,0.045303813884061746
2025-04-08 00:40:01.521177,1831,0.0,0.045937738787877075
2025-04-08 00:40:01.527269,1832,0.0,0.04656933243366962
2025-04-08 00:40:01.533346,1833,0.0,0.04719856276919245
2025-04-08 00:40:01.539425,1834,13.684981684982278,0.047825397862131955
2025-04-08 00:40:01.545502,1835,10.754578754579358,0.04844980590172923
2025-04-08 00:40:01.551574,1836,0.0,0.049071755200393724
2025-04-08 00:40:01.557648,1837,0.0,0.049691214195312
2025-04-08 00:40:01.563729,1838,0.0,0.050308151450048647
2025-04-08 00:40:01.569806,1839,-15.619047619046977,0.05092253565614235
2025-04-08 00:40:01.575888,1840,0.0,0.05153433563469398
2025-04-08 00:40:01.581968,1841,0.0,0.052143520337949806
2025-04-08 00:40:01.588037,1842,0.0,0.05275005885087646
2025-04-08 00:40:01.594125,1843,0.0,0.05335392039273003
2025-04-08 00:40:01.600208,1844,0.0,0.05395507431861821
2025-04-08 00:40:01.606292,1845,0.0,0.054553490121054926
2025-04-08 00:40:01.612389,1846,0.0,0.05514913743150943
2025-04-08 00:40:01.618475,1847,0.0,0.05574198602194681
2025-04-08 00:40:01.624613,1848,0.0,0.05633200580636221
2025-04-08 00:40:01.630743,1849,0.0,0.05691916684230759
2025-04-08 00:40:01.636850,1850,0.0,0.057503439332411456
2025-04-08 00:40:01.642946,1851,0.0,0.05808479362589038
2025-04-08 00:40:01.649039,1852,0.0,0.05866320022005464
2025-04-08 00:40:01.655151,1853,0.0,0.05923862976180469
2025-04-08 00:40:01.661230,1854,0.0,0.0598110530491215
2025-04-08 00:40:01.667312,1855,0.0,0.06038044103254776
2025-04-08 00:40:01.673400,1856,0.0,0.06094676481666215
2025-04-08 00:40:01.679491,1857,0.0,0.061509995661546385
2025-04-08 00:40:01.685570,1858,0.0,0.062070104984243174
2025-04-08 00:40:01.691664,1859,0.0,0.06262706436020689
2025-04-08 00:40:01.697735,1860,0.0,0.06318084552474607
2025-04-08 00:40:01.703839,1861,0.0,0.06373142037445792
2025-04-08 00:40:01.709915,1862,0.0,0.06427876096865397
2025-04-08 00:40:01.715995,1863,0.0,0.06482283953077887
2025-04-08 00:40:01.722079,1864,0.0,0.06536362844981937
2025-04-08 00:40:01.728165,1865,0.0,0.06590110028170576
2025-04-08 00:40:01.734240,1866,0.0,0.0664352277507047
2025-04-08 00:40:01.740327,1867,0.0,0.06696598375080286
2025-04-08 00:40:01.746438,1868,0.0,0.06749334134708333
2025-04-08 00:40:01.752548,1869,0.0,0.06801727377709199
2025-04-08 00:40:01.758621,1870,0.0,0.06853775445219562
2025-04-08 00:40:01.764699,1871,0.0,0.0690547569589318
2025-04-08 00:40:01.770776,1872,0.0,0.06956825506034864
2025-04-08 00:40:01.776852,1873,0.0,0.07007822269733634
2025-04-08 00:40:01.782926,1874,0.0,0.07058463398995017
2025-04-08 00:40:01.789005,1875,0.0,0.07108746323872346
2025-04-08 00:40:01.795082,1876,0.0,0.07158668492597178
2025-04-08 00:40:01.801155,1877,0.0,0.07208227371708817
2025-04-08 00:40:01.807244,1878,0.0,0.07257420446182823
2025-04-08 00:40:01.813486,1879,0.0,0.07306245219558728
2025-04-08 00:40:01.819570,1880,0.0,0.0735469921406667
2025-04-08 00:40:01.825666,1881,0.0,0.07402779970753154
2025-04-08 00:40:01.831756,1882,0.0,0.07450485049605832
2025-04-08 00:40:01.837856,1883,0.0,0.07497812029677349
2025-04-08 00:40:01.843952,1884,0.0,0.07544758509208149
2025-04-08 00:40:01.850047,1885,0.0,0.07591322105748438
2025-04-08 00:40:01.856331,1886,0.0,0.07637500456279026
2025-04-08 00:40:01.862740,1887,0.0,0.07683291217331267
2025-04-08 00:40:01.868928,1888,0.0,0.07728692065106042
2025-04-08 00:40:01.875305,1889,0.0,0.07773700695591527
2025-04-08 00:40:01.881575,1890,0.0,0.07818314824680295
2025-04-08 00:40:01.888319,1891,0.0,0.07862532188285169
2025-04-08 00:40:01.894628,1892,0.0,0.07906350542454077
2025-04-08 00:40:01.901031,1893,0.0,0.0794976766348397
2025-04-08 00:40:01.907435,1894,0.0,0.07992781348033678
2025-04-08 00:40:01.913808,1895,0.0,0.08035389413235675
2025-04-08 00:40:01.920137,1896,0.0,0.08077589696806924
2025-04-08 00:40:01.926390,1897,0.0,0.08119380057158564
2025-04-08 00:40:01.932651,1898,0.0,0.08160758373504606
2025-04-08 00:40:01.938905,1899,0.0,0.08201722545969564
2025-04-08 00:40:01.945130,1900,0.0,0.08242270495694987
2025-04-08 00:40:01.951364,1901,0.0,0.08282400164945009
2025-04-08 00:40:01.957612,1902,0.0,0.0832210951721074
2025-04-08 00:40:01.963720,1903,0.0,0.08361396537313626
2025-04-08 00:40:01.969807,1904,0.0,0.08400259231507723
2025-04-08 00:40:01.975850,1905,0.0,0.0843869562758084
2025-04-08 00:40:01.981888,1906,0.0,0.0847670377495468
2025-04-08 00:40:01.987928,1907,0.0,0.08514281744783783
2025-04-08 00:40:01.993962,1908,10.754578754579358,0.08551427630053457
2025-04-08 00:40:02.000026,1909,10.754578754579358,0.08588139545676499
2025-04-08 00:40:02.006074,1910,0.0,0.08624415628588908
2025-04-08 00:40:02.012109,1911,0.0,0.08660254037844388
2025-04-08 00:40:02.018146,1912,0.0,0.0869565295470782
2025-04-08 00:40:02.024279,1913,-15.619047619046977,0.08730610582747535
2025-04-08 00:40:02.030398,1914,0.0,0.08765125147926475
2025-04-08 00:40:02.036492,1915,0.0,0.08799194898692242
2025-04-08 00:40:02.042580,1916,0.0,0.08832818106065947
2025-04-08 00:40:02.048666,1917,0.0,0.08865993063730004
2025-04-08 00:40:02.054752,1918,10.754578754579358,0.08898718088114688
2025-04-08 00:40:02.060834,1919,0.0,0.08930991518483584
2025-04-08 00:40:02.066914,1920,0.0,0.08962811717017867
2025-04-08 00:40:02.072987,1921,0.0,0.08994177068899419
2025-04-08 00:40:02.079077,1922,0.0,0.09025085982392755
2025-04-08 00:40:02.085308,1923,0.0,0.09055536888925847
2025-04-08 00:40:02.091485,1924,0.0,0.09085528243169683
2025-04-08 00:40:02.097577,1925,0.0,0.09115058523116726
2025-04-08 00:40:02.103663,1926,0.0,0.09144126230158127
2025-04-08 00:40:02.109742,1927,0.0,0.09172729889159761
2025-04-08 00:40:02.115821,1928,0.0,0.09200868048537139
2025-04-08 00:40:02.121901,1929,0.0,0.09228539280329036
2025-04-08 00:40:02.127984,1930,0.0,0.09255742180269963
2025-04-08 00:40:02.134090,1931,0.0,0.09282475367861438
2025-04-08 00:40:02.140205,1932,0.0,0.09308737486442045
2025-04-08 00:40:02.146318,1933,0.0,0.09334527203256258
2025-04-08 00:40:02.152430,1934,0.0,0.09359843209522113
2025-04-08 00:40:02.158953,1935,0.0,0.09384684220497605
2025-04-08 00:40:02.165187,1936,0.0,0.09409048975545886
2025-04-08 00:40:02.171326,1937,0.0,0.09432936238199255
2025-04-08 00:40:02.177470,1938,0.0,0.09456344796221872
2025-04-08 00:40:02.183878,1939,0.0,0.09479273461671321
2025-04-08 00:40:02.190184,1940,0.0,0.0950172107095887
2025-04-08 00:40:02.196316,1941,0.0,0.09523686484908518
2025-04-08 00:40:02.202423,1942,0.0,0.09545168588814834
2025-04-08 00:40:02.208547,1943,0.0,0.09566166292499499
2025-04-08 00:40:02.214729,1944,0.0,0.09586678530366606
2025-04-08 00:40:02.220865,1945,0.0,0.09606704261456818
2025-04-08 00:40:02.227020,1946,0.0,0.0962624246950012
2025-04-08 00:40:02.233129,1947,0.0,0.09645292162967423
2025-04-08 00:40:02.239245,1948,0.0,0.09663852375120884
2025-04-08 00:40:02.245389,1949,0.0,0.09681922164062946
2025-04-08 00:40:02.251541,1950,0.0,0.09699500612784169
2025-04-08 00:40:02.257623,1951,0.0,0.0971658682920974
2025-04-08 00:40:02.263712,1952,0.0,0.09733179946244759
2025-04-08 00:40:02.269808,1953,0.0,0.09749279121818236
2025-04-08 00:40:02.275908,1954,0.0,0.09764883538925825
2025-04-08 00:40:02.282022,1955,0.0,0.09779992405671284
2025-04-08 00:40:02.288132,1956,0.0,0.09794604955306668
2025-04-08 00:40:02.294224,1957,0.0,0.09808720446271241
2025-04-08 00:40:02.300317,1958,0.0,0.09822338162229098
2025-04-08 00:40:02.306408,1959,0.0,0.0983545741210553
2025-04-08 00:40:02.312489,1960,0.0,0.09848077530122085
2025-04-08 00:40:02.318567,1961,0.0,0.09860197875830355
2025-04-08 00:40:02.324662,1962,0.0,0.098718178341445
2025-04-08 00:40:02.331040,1963,0.0,0.0988293681537243
2025-04-08 00:40:02.337152,1964,0.0,0.09893554255245746
2025-04-08 00:40:02.343256,1965,16.615384615385253,0.09903669614948382
2025-04-08 00:40:02.349336,1966,0.0,0.09913282381143933
2025-04-08 00:40:02.355422,1967,0.0,0.09922392066001721
2025-04-08 00:40:02.361501,1968,0.0,0.09930998207221546
2025-04-08 00:40:02.367576,1969,0.0,0.09939100368057144
2025-04-08 00:40:02.373651,1970,0.0,0.09946698137338356
2025-04-08 00:40:02.379734,1971,0.0,0.09953791129491983
2025-04-08 00:40:02.385804,1972,0.0,0.09960378984561374
2025-04-08 00:40:02.391880,1973,0.0,0.09966461368224677
2025-04-08 00:40:02.397945,1974,0.0,0.09972037971811802
2025-04-08 00:40:02.404013,1975,0.0,0.09977108512320104
2025-04-08 00:40:02.410099,1976,0.0,0.09981672732428722
2025-04-08 00:40:02.416185,1977,0.0,0.09985730400511657
2025-04-08 00:40:02.422267,1978,0.0,0.09989281310649517
2025-04-08 00:40:02.428398,1979,0.0,0.09992325282639967
2025-04-08 00:40:02.434502,1980,0.0,0.09994862162006879
2025-04-08 00:40:02.440599,1981,0.0,0.09996891820008164
2025-04-08 00:40:02.446719,1982,0.0,0.0999841415364231
2025-04-08 00:40:02.452805,1983,0.0,0.0999942908565361
2025-04-08 00:40:02.458907,1984,0.0,0.09999936564536084
2025-04-08 00:40:02.465013,1985,0.0,0.09999936564536084
2025-04-08 00:40:02.471107,1986,0.0,0.0999942908565361
2025-04-08 00:40:02.477209,1987,0.0,0.0999841415364231
2025-04-08 00:40:02.483289,1988,0.0,0.09996891820008164
2025-04-08 00:40:02.489379,1989,0.0,0.09994862162006879
2025-04-08 00:40:02.495466,1990,0.0,0.09992325282639969
2025-04-08 00:40:02.501544,1991,0.0,0.09989281310649517
2025-04-08 00:40:02.507642,1992,0.0,0.09985730400511655
2025-04-08 00:40:02.513730,1993,0.0,0.0998167273242872
2025-04-08 00:40:02.519816,1994,0.0,0.09977108512320101
2025-04-08 00:40:02.525892,1995,0.0,0.09972037971811804
2025-04-08 00:40:02.531970,1996,0.0,0.09966461368224677
2025-04-08 00:40:02.538054,1997,0.0,0.09960378984561373
2025-04-08 00:40:02.544149,1998,0.0,0.09953791129491983
2025-04-08 00:40:02.550225,1999,0.0,0.09946698137338354
